주문일자,주문번호,매장코드,매장명,지역,채널,상품코드,카테고리,상품명,색상,사이즈,수량,정상가,할인율,판매단가,매출액,고객ID,성별,연령,회원등급,결제수단,주문상태
2025-01-08,O100101,S103,29CM입점,온라인,온라인,SKU00035,상의,맨투맨,BLACK,XS,1,79000,0,79000,79000,C99742,M,50,비회원,카드,정상
2025-01-08,O100102,S007,수원AK점,경기,오프라인,SKU00140,액세서리,지갑,KHAKI,FREE,1,99000,0,99000,99000,C36144,F,25,SILVER,간편결제,정상
2025-01-09,O100103,S010,부산서면점,부산,오프라인,SKU00103,가방,백팩,BROWN,FREE,1,169000,0,169000,169000,C16265,F,25,GOLD,간편결제,정상
2025-01-09,O100104,S006,분당현대점,경기,오프라인,SKU00022,상의,로고 티셔츠,BLACK,L,1,49000,0,49000,49000,C75211,F,45,비회원,현금,정상
2025-01-09,O100105,S006,분당현대점,경기,오프라인,SKU00115,신발,스니커즈,NAVY,260,1,159000,0,159000,159000,C52101,F,20,SILVER,현금,정상
2025-01-09,O100106,S002,명동점,서울,오프라인,SKU00020,데님,데님 셔츠,IVORY,L,1,89000,20,71000,71000,C56210,M,50,SILVER,카드,정상
2025-01-09,O100106,S002,명동점,서울,오프라인,SKU00041,아우터,트렌치코트,GREY,XS,1,329000,0,329000,329000,C56210,M,50,SILVER,카드,정상
2025-01-09,O100107,S015,제주연동점,제주,오프라인,SKU00099,가방,토트백,GREY,FREE,2,229000,0,229000,458000,C18812,F,40,GOLD,간편결제,정상
2025-01-09,O100108,S104,SSF샵입점,온라인,온라인,SKU00136,액세서리,선글라스,RED,FREE,1,119000,0,119000,119000,C58623,F,30,일반,카드,정상
2025-01-09,O100109,S008,고양스타필드,경기,오프라인,SKU00068,원피스,롱 원피스,BLACK,M,1,159000,0,159000,159000,C13396,F,30,VIP,카드,정상
2025-01-09,O100109,S008,고양스타필드,경기,오프라인,SKU00074,하의,치노 팬츠,BROWN,L,1,79000,0,79000,79000,C13396,F,30,VIP,카드,정상
2025-01-09,O100109,S008,고양스타필드,경기,오프라인,SKU00116,신발,스니커즈,KHAKI,240,2,159000,0,159000,318000,C13396,F,30,VIP,카드,정상
2025-01-09,O100109,S008,고양스타필드,경기,오프라인,SKU00082,하의,미니 스커트,KHAKI,M,1,69000,0,69000,69000,C13396,F,30,VIP,카드,정상
2025-01-09,O100110,S010,부산서면점,부산,오프라인,SKU00032,상의,후드티,BROWN,S,1,89000,0,89000,89000,C93584,F,40,비회원,카드,정상
2025-01-09,O100110,S010,부산서면점,부산,오프라인,SKU00007,데님,청바지 와이드,KHAKI,M,1,99000,0,99000,99000,C93584,F,40,비회원,카드,정상
2025-01-09,O100110,S010,부산서면점,부산,오프라인,SKU00142,액세서리,지갑,BEIGE,FREE,1,99000,0,99000,99000,C93584,F,40,비회원,카드,정상
2025-01-09,O100111,S013,광주충장로점,광주,오프라인,SKU00033,상의,맨투맨,RED,M,1,79000,0,79000,79000,C72739,M,30,VIP,카드,정상
2025-01-09,O100111,S013,광주충장로점,광주,오프라인,SKU00133,액세서리,모자,IVORY,FREE,1,49000,20,39000,39000,C72739,M,30,VIP,카드,정상
2025-01-09,O100111,S013,광주충장로점,광주,오프라인,SKU00047,아우터,패딩,GREY,S,1,459000,20,367000,367000,C72739,M,30,VIP,카드,정상
2025-01-09,O100111,S013,광주충장로점,광주,오프라인,SKU00032,상의,후드티,BROWN,XL,1,89000,0,89000,89000,C72739,M,30,VIP,카드,정상
2025-01-09,O100112,S008,고양스타필드,경기,오프라인,SKU00142,액세서리,지갑,BEIGE,FREE,1,99000,10,89000,89000,C78012,F,40,SILVER,카드,정상
2025-01-09,O100113,S018,김해아울렛,부산,아울렛,SKU00087,하의,롱 스커트,NAVY,XL,-1,99000,60,39000,-39000,C94015,F,35,일반,카드,반품
2025-01-10,O100114,S103,29CM입점,온라인,온라인,SKU00128,액세서리,벨트,BEIGE,FREE,2,79000,0,79000,158000,C44688,F,35,VIP,카드,정상
2025-01-10,O100114,S103,29CM입점,온라인,온라인,SKU00078,하의,조거 팬츠,RED,L,1,89000,20,71000,71000,C44688,F,35,VIP,카드,정상
2025-01-10,O100115,S010,부산서면점,부산,오프라인,SKU00053,아우터,가디건,NAVY,M,1,139000,0,139000,139000,C17852,F,30,비회원,상품권,정상
2025-01-10,O100116,S011,부산센텀시티,부산,오프라인,SKU00082,하의,미니 스커트,KHAKI,S,1,69000,0,69000,69000,C55268,M,25,GOLD,카드,정상
2025-01-10,O100116,S011,부산센텀시티,부산,오프라인,SKU00037,상의,폴로셔츠,KHAKI,XS,1,69000,0,69000,69000,C55268,M,25,GOLD,카드,정상
2025-01-10,O100117,S014,대전둔산점,대전,오프라인,SKU00041,아우터,트렌치코트,GREY,L,3,329000,0,329000,987000,C30932,F,45,GOLD,카드,정상
2025-01-10,O100118,S010,부산서면점,부산,오프라인,SKU00091,하의,반바지,WHITE,XS,1,49000,0,49000,49000,C21802,M,30,SILVER,카드,정상
2025-01-10,O100119,S103,29CM입점,온라인,온라인,SKU00035,상의,맨투맨,BLACK,M,1,79000,20,63000,63000,C47453,M,20,일반,간편결제,정상
2025-01-10,O100119,S103,29CM입점,온라인,온라인,SKU00012,데님,데님 자켓,IVORY,L,1,159000,0,159000,159000,C47453,M,20,일반,간편결제,정상
2025-01-10,O100120,S018,김해아울렛,부산,아울렛,SKU00031,상의,후드티,WHITE,S,3,89000,40,53000,159000,C60639,M,30,비회원,현금,정상
2025-01-10,O100121,S011,부산센텀시티,부산,오프라인,SKU00129,액세서리,벨트,BLACK,FREE,1,79000,0,79000,79000,C57920,F,25,비회원,간편결제,정상
2025-01-10,O100121,S011,부산센텀시티,부산,오프라인,SKU00086,하의,롱 스커트,KHAKI,L,1,99000,0,99000,99000,C57920,F,25,비회원,간편결제,정상
2025-01-11,O100122,S005,여의도IFC점,서울,오프라인,SKU00130,액세서리,벨트,RED,FREE,1,79000,0,79000,79000,C90356,F,25,SILVER,간편결제,정상
2025-01-11,O100123,S101,공식몰,온라인,온라인,SKU00079,하의,조거 팬츠,WHITE,XS,1,89000,0,89000,89000,C12180,F,25,일반,간편결제,정상
2025-01-11,O100124,S101,공식몰,온라인,온라인,SKU00038,상의,폴로셔츠,WHITE,S,1,69000,10,62000,62000,C16731,M,30,비회원,간편결제,정상
2025-01-11,O100124,S101,공식몰,온라인,온라인,SKU00005,데님,청바지 슬림핏,DENIM_BLUE,L,1,89000,0,89000,89000,C16731,M,30,비회원,간편결제,정상
2025-01-11,O100125,S007,수원AK점,경기,오프라인,SKU00133,액세서리,모자,IVORY,FREE,1,49000,0,49000,49000,C90147,M,40,일반,카드,정상
2025-01-11,O100126,S016,여주아울렛,경기,아울렛,SKU00140,액세서리,지갑,KHAKI,FREE,1,99000,60,39000,39000,C51124,F,30,비회원,간편결제,정상
2025-01-11,O100127,S104,SSF샵입점,온라인,온라인,SKU00143,액세서리,지갑,GREY,FREE,1,99000,0,99000,99000,C44650,M,30,SILVER,현금,정상
2025-01-11,O100127,S104,SSF샵입점,온라인,온라인,SKU00054,아우터,가디건,RED,L,1,139000,0,139000,139000,C44650,M,30,SILVER,현금,정상
2025-01-11,O100128,S009,인천신세계점,인천,오프라인,SKU00038,상의,폴로셔츠,WHITE,M,1,69000,10,62000,62000,C85166,M,30,VIP,간편결제,정상
2025-01-11,O100129,S015,제주연동점,제주,오프라인,SKU00144,액세서리,양말 세트,BEIGE,FREE,1,19000,0,19000,19000,C72793,F,25,비회원,현금,정상
2025-01-11,O100129,S015,제주연동점,제주,오프라인,SKU00062,원피스,미니 원피스,RED,S,1,129000,0,129000,129000,C72793,F,25,비회원,현금,정상
2025-01-11,O100130,S008,고양스타필드,경기,오프라인,SKU00002,데님,청바지 슬림핏,BLACK,XL,3,89000,0,89000,267000,C64172,F,35,일반,카드,정상
2025-01-11,O100131,S016,여주아울렛,경기,아울렛,SKU00147,액세서리,양말 세트,BROWN,FREE,1,19000,50,9000,9000,C36143,F,25,일반,카드,정상
2025-01-11,O100132,S002,명동점,서울,오프라인,SKU00102,가방,백팩,BLACK,FREE,1,169000,0,169000,169000,C32946,M,40,일반,카드,정상
2025-01-11,O100132,S002,명동점,서울,오프라인,SKU00075,하의,치노 팬츠,RED,XS,1,79000,0,79000,79000,C32946,M,40,일반,카드,정상
2025-01-11,O100132,S002,명동점,서울,오프라인,SKU00086,하의,롱 스커트,KHAKI,M,1,99000,10,89000,89000,C32946,M,40,일반,카드,정상
2025-01-11,O100133,S016,여주아울렛,경기,아울렛,SKU00085,하의,롱 스커트,DENIM_BLUE,S,1,99000,50,49000,49000,C27589,M,30,SILVER,카드,정상
2025-01-11,O100133,S016,여주아울렛,경기,아울렛,SKU00048,아우터,패딩,WHITE,XS,1,459000,60,183000,183000,C27589,M,30,SILVER,카드,정상
2025-01-11,O100133,S016,여주아울렛,경기,아울렛,SKU00050,아우터,블레이저,DENIM_BLUE,S,1,259000,50,129000,129000,C27589,M,30,SILVER,카드,정상
2025-01-11,O100134,S014,대전둔산점,대전,오프라인,SKU00123,신발,샌들,BROWN,255,2,129000,0,129000,258000,C21368,M,35,일반,카드,정상
2025-01-11,O100135,S008,고양스타필드,경기,오프라인,SKU00093,가방,크로스백,NAVY,FREE,1,189000,0,189000,189000,C44995,F,25,일반,현금,정상
2025-01-11,O100136,S015,제주연동점,제주,오프라인,SKU00076,하의,조거 팬츠,IVORY,M,1,89000,0,89000,89000,C63138,M,45,SILVER,카드,정상
2025-01-11,O100137,S016,여주아울렛,경기,아울렛,SKU00138,액세서리,선글라스,GREY,FREE,1,119000,60,47000,47000,C89395,F,30,비회원,상품권,정상
2025-01-11,O100138,S008,고양스타필드,경기,오프라인,SKU00020,데님,데님 셔츠,IVORY,XL,1,89000,20,71000,71000,C88094,F,30,비회원,간편결제,정상
2025-01-11,O100138,S008,고양스타필드,경기,오프라인,SKU00130,액세서리,벨트,RED,FREE,1,79000,0,79000,79000,C88094,F,30,비회원,간편결제,정상
2025-01-11,O100139,S011,부산센텀시티,부산,오프라인,SKU00131,액세서리,벨트,GREY,FREE,1,79000,0,79000,79000,C67912,F,35,비회원,카드,정상
2025-01-11,O100139,S011,부산센텀시티,부산,오프라인,SKU00132,액세서리,모자,WHITE,FREE,1,49000,0,49000,49000,C67912,F,35,비회원,카드,정상
2025-01-11,O100139,S011,부산센텀시티,부산,오프라인,SKU00119,신발,로퍼,BEIGE,250,1,189000,0,189000,189000,C67912,F,35,비회원,카드,정상
2025-01-11,O100140,S001,강남플래그십,서울,오프라인,SKU00139,액세서리,선글라스,WHITE,FREE,3,119000,0,119000,357000,C85800,F,20,GOLD,카드,정상
2025-01-11,O100140,S001,강남플래그십,서울,오프라인,SKU00121,신발,부츠,NAVY,230,1,259000,0,259000,259000,C85800,F,20,GOLD,카드,정상
2025-01-11,O100141,S103,29CM입점,온라인,온라인,SKU00097,가방,토트백,RED,FREE,1,229000,10,206000,206000,C94656,M,30,VIP,상품권,정상
2025-01-11,O100141,S103,29CM입점,온라인,온라인,SKU00139,액세서리,선글라스,WHITE,FREE,1,119000,20,95000,95000,C94656,M,30,VIP,상품권,정상
2025-01-11,O100141,S103,29CM입점,온라인,온라인,SKU00046,아우터,패딩,BEIGE,XL,1,459000,0,459000,459000,C94656,M,30,VIP,상품권,정상
2025-01-11,O100141,S103,29CM입점,온라인,온라인,SKU00058,아우터,바람막이,NAVY,XS,1,119000,0,119000,119000,C94656,M,30,VIP,상품권,정상
2025-01-11,O100142,S018,김해아울렛,부산,아울렛,SKU00071,원피스,니트 원피스,DENIM_BLUE,S,2,119000,50,59000,118000,C59712,F,25,GOLD,카드,정상
2025-01-11,O100143,S002,명동점,서울,오프라인,SKU00053,아우터,가디건,NAVY,XS,1,139000,0,139000,139000,C64950,M,35,일반,카드,정상
2025-01-11,O100143,S002,명동점,서울,오프라인,SKU00013,데님,데님 자켓,WHITE,S,1,159000,0,159000,159000,C64950,M,35,일반,카드,정상
2025-01-11,O100144,S018,김해아울렛,부산,아울렛,SKU00148,액세서리,양말 세트,IVORY,FREE,1,19000,50,9000,9000,C17398,F,30,SILVER,카드,정상
2025-01-12,O100145,S011,부산센텀시티,부산,오프라인,SKU00016,데님,데님 스커트,BEIGE,XL,2,79000,10,71000,142000,C28777,M,25,SILVER,현금,정상
2025-01-12,O100146,S103,29CM입점,온라인,온라인,SKU00135,액세서리,선글라스,NAVY,FREE,1,119000,0,119000,119000,C82856,M,20,GOLD,간편결제,정상
2025-01-12,O100146,S103,29CM입점,온라인,온라인,SKU00077,하의,조거 팬츠,DENIM_BLUE,L,1,89000,0,89000,89000,C82856,M,20,GOLD,간편결제,정상
2025-01-12,O100147,S008,고양스타필드,경기,오프라인,SKU00107,가방,미니백,DENIM_BLUE,FREE,1,149000,0,149000,149000,C28920,M,45,비회원,간편결제,정상
2025-01-12,O100148,S009,인천신세계점,인천,오프라인,SKU00138,액세서리,선글라스,GREY,FREE,1,119000,0,119000,119000,C94765,F,45,GOLD,카드,정상
2025-01-12,O100149,S013,광주충장로점,광주,오프라인,SKU00123,신발,샌들,BROWN,245,2,129000,0,129000,258000,C89026,F,40,SILVER,카드,정상
2025-01-12,O100149,S013,광주충장로점,광주,오프라인,SKU00004,데님,청바지 슬림핏,RED,S,2,89000,10,80000,160000,C89026,F,40,SILVER,카드,정상
2025-01-12,O100150,S016,여주아울렛,경기,아울렛,SKU00073,하의,치노 팬츠,BEIGE,L,1,79000,50,39000,39000,C89220,F,30,SILVER,간편결제,정상
2025-01-12,O100150,S016,여주아울렛,경기,아울렛,SKU00067,원피스,롱 원피스,DENIM_BLUE,M,1,159000,40,95000,95000,C89220,F,30,SILVER,간편결제,정상
2025-01-12,O100150,S016,여주아울렛,경기,아울렛,SKU00121,신발,부츠,NAVY,255,2,259000,40,155000,310000,C89220,F,30,SILVER,간편결제,정상
2025-01-12,O100151,S002,명동점,서울,오프라인,SKU00076,하의,조거 팬츠,IVORY,S,1,89000,0,89000,89000,C39002,F,20,비회원,간편결제,정상
2025-01-12,O100151,S002,명동점,서울,오프라인,SKU00063,원피스,미니 원피스,KHAKI,L,1,129000,10,116000,116000,C39002,F,20,비회원,간편결제,정상
2025-01-12,O100152,S016,여주아울렛,경기,아울렛,SKU00036,상의,맨투맨,BROWN,XL,1,79000,50,39000,39000,C94108,M,30,GOLD,카드,정상
2025-01-12,O100152,S016,여주아울렛,경기,아울렛,SKU00016,데님,데님 스커트,BEIGE,XL,1,79000,60,31000,31000,C94108,M,30,GOLD,카드,정상
2025-01-12,O100152,S016,여주아울렛,경기,아울렛,SKU00013,데님,데님 자켓,WHITE,XS,1,159000,60,63000,63000,C94108,M,30,GOLD,카드,정상
2025-01-12,O100152,S016,여주아울렛,경기,아울렛,SKU00018,데님,데님 셔츠,DENIM_BLUE,S,1,89000,50,44000,44000,C94108,M,30,GOLD,카드,정상
2025-01-12,O100153,S002,명동점,서울,오프라인,SKU00002,데님,청바지 슬림핏,BLACK,XL,-1,89000,0,89000,-89000,C97392,M,45,비회원,카드,반품
2025-01-12,O100153,S002,명동점,서울,오프라인,SKU00071,원피스,니트 원피스,DENIM_BLUE,XL,3,119000,0,119000,357000,C97392,M,45,비회원,카드,정상
2025-01-12,O100154,S104,SSF샵입점,온라인,온라인,SKU00062,원피스,미니 원피스,RED,S,1,129000,0,129000,129000,C33496,F,45,비회원,카드,정상
2025-01-12,O100155,S009,인천신세계점,인천,오프라인,SKU00058,아우터,바람막이,NAVY,M,1,119000,20,95000,95000,C20357,F,45,비회원,카드,정상
2025-01-12,O100155,S009,인천신세계점,인천,오프라인,SKU00009,데님,데님 자켓,DENIM_BLUE,XS,1,159000,0,159000,159000,C20357,F,45,비회원,카드,정상
2025-01-12,O100156,S002,명동점,서울,오프라인,SKU00145,액세서리,양말 세트,GREY,FREE,3,19000,0,19000,57000,C32463,F,30,VIP,간편결제,정상
2025-01-12,O100156,S002,명동점,서울,오프라인,SKU00011,데님,데님 자켓,KHAKI,S,1,159000,20,127000,127000,C32463,F,30,VIP,간편결제,정상
2025-01-12,O100157,S101,공식몰,온라인,온라인,SKU00046,아우터,패딩,BEIGE,M,1,459000,0,459000,459000,C16102,F,35,SILVER,카드,정상
2025-01-12,O100158,S013,광주충장로점,광주,오프라인,SKU00099,가방,토트백,GREY,FREE,1,229000,0,229000,229000,C49226,F,30,VIP,간편결제,정상
2025-01-12,O100158,S013,광주충장로점,광주,오프라인,SKU00021,데님,데님 셔츠,GREY,XL,1,89000,0,89000,89000,C49226,F,30,VIP,간편결제,정상
2025-01-12,O100158,S013,광주충장로점,광주,오프라인,SKU00112,가방,클러치,RED,FREE,1,99000,0,99000,99000,C49226,F,30,VIP,간편결제,정상
2025-01-12,O100159,S102,무신사입점,온라인,온라인,SKU00126,신발,샌들,KHAKI,245,1,129000,0,129000,129000,C61996,F,20,SILVER,상품권,정상
2025-01-12,O100159,S102,무신사입점,온라인,온라인,SKU00098,가방,토트백,BEIGE,FREE,1,229000,0,229000,229000,C61996,F,20,SILVER,상품권,정상
2025-01-12,O100159,S102,무신사입점,온라인,온라인,SKU00064,원피스,롱 원피스,KHAKI,XS,1,159000,0,159000,159000,C61996,F,20,SILVER,상품권,정상
2025-01-12,O100159,S102,무신사입점,온라인,온라인,SKU00040,상의,폴로셔츠,BLACK,L,1,69000,0,69000,69000,C61996,F,20,SILVER,상품권,정상
2025-01-12,O100160,S010,부산서면점,부산,오프라인,SKU00115,신발,스니커즈,NAVY,270,1,159000,0,159000,159000,C45358,F,25,일반,간편결제,정상
2025-01-12,O100161,S003,홍대점,서울,오프라인,SKU00004,데님,청바지 슬림핏,RED,M,1,89000,20,71000,71000,C22198,M,35,GOLD,간편결제,정상
2025-01-12,O100162,S018,김해아울렛,부산,아울렛,SKU00036,상의,맨투맨,BROWN,M,1,79000,40,47000,47000,C41816,M,30,VIP,카드,정상
2025-01-12,O100162,S018,김해아울렛,부산,아울렛,SKU00043,아우터,트렌치코트,BEIGE,L,1,329000,40,197000,197000,C41816,M,30,VIP,카드,정상
2025-01-12,O100162,S018,김해아울렛,부산,아울렛,SKU00020,데님,데님 셔츠,IVORY,M,1,89000,30,62000,62000,C41816,M,30,VIP,카드,정상
2025-01-12,O100163,S016,여주아울렛,경기,아울렛,SKU00102,가방,백팩,BLACK,FREE,1,169000,50,84000,84000,C35630,M,20,SILVER,카드,정상
2025-01-12,O100163,S016,여주아울렛,경기,아울렛,SKU00085,하의,롱 스커트,DENIM_BLUE,L,1,99000,60,39000,39000,C35630,M,20,SILVER,카드,정상
2025-01-12,O100164,S103,29CM입점,온라인,온라인,SKU00081,하의,미니 스커트,BEIGE,S,2,69000,0,69000,138000,C27842,F,25,SILVER,상품권,정상
2025-01-12,O100164,S103,29CM입점,온라인,온라인,SKU00126,신발,샌들,KHAKI,245,1,129000,0,129000,129000,C27842,F,25,SILVER,상품권,정상
2025-01-12,O100164,S103,29CM입점,온라인,온라인,SKU00101,가방,백팩,GREY,FREE,1,169000,0,169000,169000,C27842,F,25,SILVER,상품권,정상
2025-01-12,O100164,S103,29CM입점,온라인,온라인,SKU00140,액세서리,지갑,KHAKI,FREE,1,99000,20,79000,79000,C27842,F,25,SILVER,상품권,정상
2025-01-12,O100165,S015,제주연동점,제주,오프라인,SKU00128,액세서리,벨트,BEIGE,FREE,1,79000,0,79000,79000,C37479,M,40,일반,간편결제,정상
2025-01-12,O100165,S015,제주연동점,제주,오프라인,SKU00040,상의,폴로셔츠,BLACK,L,1,69000,0,69000,69000,C37479,M,40,일반,간편결제,정상
2025-01-12,O100165,S015,제주연동점,제주,오프라인,SKU00123,신발,샌들,BROWN,260,1,129000,20,103000,103000,C37479,M,40,일반,간편결제,정상
2025-01-12,O100166,S018,김해아울렛,부산,아울렛,SKU00064,원피스,롱 원피스,KHAKI,M,1,159000,50,79000,79000,C57124,M,35,일반,카드,정상
2025-01-12,O100167,S103,29CM입점,온라인,온라인,SKU00003,데님,청바지 슬림핏,GREY,XS,1,89000,0,89000,89000,C62378,F,50,VIP,카드,정상
2025-01-12,O100167,S103,29CM입점,온라인,온라인,SKU00143,액세서리,지갑,GREY,FREE,1,99000,0,99000,99000,C62378,F,50,VIP,카드,정상
2025-01-12,O100168,S012,대구동성로점,대구,오프라인,SKU00007,데님,청바지 와이드,KHAKI,L,1,99000,0,99000,99000,C99070,M,35,일반,간편결제,정상
2025-01-12,O100169,S003,홍대점,서울,오프라인,SKU00134,액세서리,모자,RED,FREE,1,49000,0,49000,49000,C28569,F,25,비회원,카드,정상
